Generation,Max Fitness,Chosen Individual Loss,Avg Fitness,Avg Loss,Best Loss
1,2.7192402046833015,0.36744198203086853,1.9774526624199225,0.5871275977955924,0.36744198203086853
2,3.0130350260527154,0.33137041330337524,2.0524077107947547,0.5230176094032469,0.33137041330337524
3,3.085359347082456,0.3237948417663574,1.7691220089234727,0.6078788321845385,0.3237948417663574
4,3.2221970585589834,0.3099276125431061,1.973960406242115,0.5446717251523011,0.3099276125431061
5,3.2221970585589834,0.3099276125431061,2.0081602557776814,0.5391083576646791,0.33635740478833515
6,3.2221970585589834,0.3099276125431061,1.93783875987562,0.5546397414742684,0.35131552815437317
7,3.2221970585589834,0.3099276125431061,2.1683332901499663,0.5001213481637086,0.3308030068874359
8,3.2221970585589834,0.3099276125431061,2.166536361398982,0.4968419926507132,0.3358312249183655
9,3.2221970585589834,0.3099276125431061,1.9814173817812604,0.5455844347574272,0.3564329743385315
10,3.2221970585589834,0.3099276125431061,2.1009081588447733,0.5136991423003527,0.34579500555992126
11,3.2221970585589834,0.3099276125431061,1.958342609318798,0.5786955058574677,0.3386196494102478
12,3.2221970585589834,0.3099276125431061,2.0285061804454436,0.5526853088213473,0.3159398138523102
13,3.2488447088686185,0.3073393404483795,2.134223150510966,0.5119890570640564,0.3073393404483795
14,3.2488447088686185,0.3073393404483795,1.9929441262463083,0.5417183442991607,0.3333677351474762
15,3.2488447088686185,0.3073393404483795,1.915913086922648,0.6877280233465896,0.3297092914581299
16,3.2488447088686185,0.3073393404483795,2.074493041088851,0.5229142062923535,0.32245105504989624
17,3.2488447088686185,0.3073393404483795,2.017489243212857,0.7990364502279126,0.33101561665534973
18,3.2488447088686185,0.3073393404483795,2.1848168933427012,0.5020991873984434,0.31629303097724915
19,3.2488447088686185,0.3073393404483795,2.294861181279416,0.46506512317122245,0.31667786836624146
20,3.2488447088686185,0.3073393404483795,2.1390355302745068,0.5071783554391797,0.3366108238697052
21,3.2488447088686185,0.3073393404483795,2.0337981962489735,0.5381814381297754,0.320356547832489
22,3.2488447088686185,0.3073393404483795,1.8125741302828027,0.5938950260074771,0.34652233123779297
23,3.2488447088686185,0.3073393404483795,2.0600877748433812,0.5263633247540922,0.33566683530807495
24,3.2488447088686185,0.3073393404483795,2.095198659213347,0.5194914018621251,0.3422659635543823
25,3.2488447088686185,0.3073393404483795,2.133801799757432,0.5060594276506074,0.35163480043411255
26,3.853131552416952,0.25926992297172546,2.192025671947467,0.5155974000084157,0.25926992297172546
27,3.853131552416952,0.25926992297172546,2.006291376785999,0.6041271078343294,0.3419133722782135
28,3.853131552416952,0.25926992297172546,2.039666504624241,0.5400498107988008,0.2815006375312805
29,3.853131552416952,0.25926992297172546,2.1535760577008976,0.5117320558246301,0.3229297697544098
30,3.9471420462669484,0.25272130966186523,2.193998587605372,0.5014892938185711,0.25272130966186523
31,3.9471420462669484,0.25272130966186523,2.23717834021698,0.4941229285026083,0.3193333148956299
32,3.9471420462669484,0.25272130966186523,2.054922944035374,0.5517562944061902,0.3416546583175659
33,3.9471420462669484,0.25272130966186523,2.3127982095166586,0.4689266322826853,0.30888694524765015
34,3.9471420462669484,0.25272130966186523,2.2141753809959566,0.5021607316270167,0.30093318223953247
35,3.9471420462669484,0.25272130966186523,2.126460956465958,0.5183674760010778,0.32257670164108276
36,3.9471420462669484,0.25272130966186523,2.00563832558129,0.5490864831574109,0.3321765959262848
37,3.9471420462669484,0.25272130966186523,1.8406126891125978,0.5972811822988549,0.3468620181083679
38,3.9471420462669484,0.25272130966186523,1.6812883376843732,0.6297863588041189,0.40685132145881653
39,3.9471420462669484,0.25272130966186523,1.9915106474644984,0.545294716650126,0.37741851806640625
40,3.9471420462669484,0.25272130966186523,1.962330430264381,0.5525932457982278,0.3215528130531311
41,3.9471420462669484,0.25272130966186523,2.0854297556015795,0.5154872567069774,0.33604252338409424
42,3.9471420462669484,0.25272130966186523,2.1851557592626376,0.4999231635307779,0.33016952872276306
43,3.9471420462669484,0.25272130966186523,2.0715796684025194,0.5253989301165756,0.33579617738723755
44,3.9471420462669484,0.25272130966186523,1.9688750850124743,0.5792253735114117,0.3347441554069519
45,3.9471420462669484,0.25272130966186523,2.0087742614070625,2.066671549057474,0.3359469175338745
46,3.9471420462669484,0.25272130966186523,2.029485179062179,0.5391692281985769,0.3301665186882019
47,3.9471420462669484,0.25272130966186523,2.3131003496033418,0.4535002051567545,0.31345367431640625
48,3.9471420462669484,0.25272130966186523,2.2941870130263506,0.4754174388184839,0.32534652948379517
49,3.9471420462669484,0.25272130966186523,2.210174574266377,0.4935021178454769,0.31351467967033386
50,3.9471420462669484,0.25272130966186523,1.938540780948598,0.5564383630241666,0.34353768825531006
51,3.9471420462669484,0.25272130966186523,2.096207824320982,0.5111551594977476,0.321576863527298
52,3.9471420462669484,0.25272130966186523,2.0216344438717373,0.5290413704656419,0.36670824885368347
53,3.9471420462669484,0.25272130966186523,1.9455546556385377,0.5488646045631292,0.3109520673751831
54,3.9471420462669484,0.25272130966186523,1.9790839029657394,0.5403014199466122,0.34872716665267944
55,3.9471420462669484,0.25272130966186523,2.0219454809179935,0.5253670248044592,0.37256017327308655
56,3.9471420462669484,0.25272130966186523,2.160282107381786,0.5198694656089861,0.323498398065567
57,3.9471420462669484,0.25272130966186523,2.0170991781959877,0.5354349409439125,0.3046124577522278
58,3.9471420462669484,0.25272130966186523,2.001823223001833,0.5344231332443199,0.3408799171447754
59,3.9471420462669484,0.25272130966186523,2.0409565002078818,0.5377389621369693,0.33465775847435
60,3.9471420462669484,0.25272130966186523,2.1181925061957245,0.5046617790144317,0.35117149353027344
