Generation,Max Fitness,Chosen Individual Loss,Avg Fitness,Avg Loss,Best Loss
1,0.14104453908380504,1.8299590051174164,0.05945752370144274,127.52809117839794,1.8299590051174164
2,0.15504858511795278,2.3095912635326385,0.06845940638665059,27.69992432241537,1.8000690937042236
3,0.15504858511795278,2.3095912635326385,0.057400820359602006,44.42792036095444,1.9209242463111877
4,0.16347907157626673,1.8794909417629242,0.07041899567955215,20.731667418869176,1.6940265893936157
5,0.16347907157626673,1.8794909417629242,0.0852174472226387,13.498560100717812,1.7942370176315308
6,0.16347907157626673,1.8794909417629242,0.07435576778147601,19.259285785713974,1.8138424456119537
7,0.16347907157626673,1.8794909417629242,0.06820352317553412,22.622415788927857,1.9343881011009216
8,0.16347907157626673,1.8794909417629242,0.07682173343773485,14.021684576510166,1.8921029940247536
9,0.16357827715269502,1.8632811605930328,0.07893838697742281,21.707004421827744,1.8459029495716095
10,0.16357827715269502,1.8632811605930328,0.07143049036422722,21.70295416366081,1.856951504945755
11,0.18632076423684074,2.1320883333683014,0.07712359422374947,16.079983984329264,1.8739399909973145
12,0.18632076423684074,2.1320883333683014,0.09060693841568984,17.19729331257392,1.9230706095695496
13,0.18632076423684074,2.1320883333683014,0.08135065788042421,24.184066760904933,1.8510645627975464
14,0.18632076423684074,2.1320883333683014,0.09076974966515669,11.405636491215958,1.8304773569107056
15,0.1915967166703264,2.039296120405197,0.09479624809369037,19.689070766677663,1.8387888371944427
16,0.1917415206919878,2.04535448551178,0.08997390967828707,19.246249976815008,1.92412069439888
17,0.194348330230083,1.9279005229473114,0.09311313476943539,17.526933125847457,1.6710801422595978
18,0.194348330230083,1.9279005229473114,0.0961404402436067,12.864051320114914,1.6695921421051025
19,0.194348330230083,1.9279005229473114,0.08867734619634797,18.008639945059407,1.6653595268726349
20,0.194348330230083,1.9279005229473114,0.09205226518849838,20.676093794253408,1.741146206855774
21,0.19699711607563533,1.8737164437770844,0.09304105707563515,16.36797746894311,1.8444508612155914
22,0.19699711607563533,1.8737164437770844,0.08445282279207414,16.57976918378655,1.6794362962245941
23,0.19699711607563533,1.8737164437770844,0.0731208981446886,31.272472838966213,1.8651929795742035
24,0.19699711607563533,1.8737164437770844,0.08392660971519382,31.35133826246067,1.7901118099689484
25,0.19699711607563533,1.8737164437770844,0.07458325434410783,34.79012655086663,1.6906656622886658
26,0.19699711607563533,1.8737164437770844,0.10185086085264608,12.798248574441793,1.7571096420288086
27,0.19699711607563533,1.8737164437770844,0.06856536126907109,33.093215082981146,1.9496991038322449
28,0.19699711607563533,1.8737164437770844,0.06916138009074474,36.43000384807891,1.8338491879403591
29,0.19699711607563533,1.8737164437770844,0.08286370162102852,27.41652591800203,1.6683560013771057
30,0.19699711607563533,1.8737164437770844,0.07566778595267261,26.597125030293757,2.0870401263237
31,0.19699711607563533,1.8737164437770844,0.08687857126990316,23.648346989738698,1.6907311379909515
32,0.19699711607563533,1.8737164437770844,0.10087869503211432,13.427305109646856,1.6825049221515656
33,0.19699711607563533,1.8737164437770844,0.0781203508997156,23.800064955438888,1.7744557559490204
34,0.19699711607563533,1.8737164437770844,0.0864187985039852,28.042186329559403,1.8451457619667053
35,0.19699711607563533,1.8737164437770844,0.0810209462410298,23.35522531337884,1.793271690607071
36,0.19699711607563533,1.8737164437770844,0.08909246602802166,13.691763469455193,1.8636359870433807
37,0.19699711607563533,1.8737164437770844,0.06464978893367984,29.444521504397294,1.8960935175418854
38,0.19699711607563533,1.8737164437770844,0.06488826205700085,35.0990208509017,1.749961018562317
39,0.19699711607563533,1.8737164437770844,0.059825331598708925,40.5883339108253,1.8332419097423553
40,0.19699711607563533,1.8737164437770844,0.06572873215563116,39.47051937665258,2.1316928267478943
41,0.19935639041601638,1.8011421859264374,0.05894799505571121,45.34809372133138,1.796459674835205
42,0.19935639041601638,1.8011421859264374,0.06182914278622851,40.303150371021154,1.5856939256191254
43,0.19935639041601638,1.8011421859264374,0.08927411564876277,12.661544153580861,1.8233841210603714
44,0.19935639041601638,1.8011421859264374,0.08527607327579238,14.767134569129166,1.7668292820453644
45,0.19935639041601638,1.8011421859264374,0.07648799231351043,24.654152870786433,1.892571896314621
46,0.19935639041601638,1.8011421859264374,0.08654269817555114,15.811430746195267,1.8357859551906586
47,0.19935639041601638,1.8011421859264374,0.07423812129302375,29.7213386213597,1.6991614699363708
48,0.19935639041601638,1.8011421859264374,0.08922928656558843,19.392734090246414,1.7165200244635344
49,0.19935639041601638,1.8011421859264374,0.08947561754891355,16.400590925876582,1.7086543142795563
50,0.19935639041601638,1.8011421859264374,0.06779014941859535,31.326703936165693,2.0043037235736847
51,0.19935639041601638,1.8011421859264374,0.0713656316639437,26.776871197951994,1.9888684581965208
52,0.19935639041601638,1.8011421859264374,0.0772842555613065,23.695808320629354,1.8714969903230667
53,0.19935639041601638,1.8011421859264374,0.07659716717612547,23.31073461085254,2.0341632664203644
54,0.19935639041601638,1.8011421859264374,0.06848376477408012,35.91254638028996,1.7909873723983765
55,0.19935639041601638,1.8011421859264374,0.09534997045832258,12.1934757659934,1.8610692024230957
56,0.19935639041601638,1.8011421859264374,0.09085075706765969,16.18134530816151,1.6272838413715363
57,0.19935639041601638,1.8011421859264374,0.08047991151018669,16.889255349125182,1.7217300236225128
58,0.19935639041601638,1.8011421859264374,0.08285586822030945,13.776552798340516,1.9095747768878937
59,0.19935639041601638,1.8011421859264374,0.07316534409522844,27.2468500587405,1.838358610868454
60,0.19935639041601638,1.8011421859264374,0.08051095190312037,16.76355497386991,1.8991540968418121
61,0.19935639041601638,1.8011421859264374,0.07590362861991583,21.313383343268413,1.8763453960418701
