Generation,Max Fitness,Chosen Individual Loss,Avg Fitness,Avg Loss,Best Loss
1,14.806979242721438,0.06490769237279892,8.530998220640784,0.21919998057478648,0.06490769237279892
2,15.240848472331791,0.06352076213806868,9.71159668609987,0.12234071482174198,0.06352076213806868
3,15.240848472331791,0.06352076213806868,8.912348074505015,0.12421982281138094,0.07233182154595852
4,15.240848472331791,0.06352076213806868,9.780671337341916,0.11098431173369896,0.0633591222576797
5,15.240848472331791,0.06352076213806868,9.43530568874139,0.12269868175757087,0.06964078731834888
6,15.240848472331791,0.06352076213806868,8.613986095683122,0.17469680543673038,0.06385339051485062
7,27.027292850823546,0.03439963608980179,8.381963622617436,0.19569098150716777,0.03439963608980179
8,27.027292850823546,0.03439963608980179,8.568961799016526,0.19173925786222124,0.04718482121825218
9,27.027292850823546,0.03439963608980179,8.956150284609583,0.1424933081731552,0.05889663100242615
10,27.027292850823546,0.03439963608980179,8.259585950443995,1.2542121070579684,0.06169191841036081
11,27.027292850823546,0.03439963608980179,7.909611482513476,0.18599642279120732,0.06752811372280121
12,27.027292850823546,0.03439963608980179,7.988548737720037,0.21476252015908154,0.06628426909446716
13,27.027292850823546,0.03439963608980179,8.218449981466188,28.032694653654804,0.0620773620903492
14,27.027292850823546,0.03439963608980179,8.155365394244543,1380.5911732506606,0.06884556356817484
15,27.027292850823546,0.03439963608980179,7.898462982068452,0.28257872936451256,0.05409574627992697
16,27.027292850823546,0.03439963608980179,8.147820521229024,0.19045866950330734,0.07064645178616047
17,27.027292850823546,0.03439963608980179,7.131970037816736,0.2545178654432601,0.07011120207607746
18,27.027292850823546,0.03439963608980179,9.096417438517397,728.4955748703369,0.06482439674437046
19,27.027292850823546,0.03439963608980179,8.55664310560552,0.18204841875395147,0.06851409375667572
20,27.027292850823546,0.03439963608980179,8.641037800294106,0.18861054009472838,0.06146722659468651
21,27.027292850823546,0.03439963608980179,9.008807293605903,0.14530585096122658,0.06911177188158035
22,27.027292850823546,0.03439963608980179,8.841958749728713,0.1502860947607123,0.06345744244754314
23,27.027292850823546,0.03439963608980179,7.973876311513977,0.1996367992643191,0.06179164722561836
24,27.027292850823546,0.03439963608980179,7.23814734503363,0.23449686503427444,0.062342070043087006
25,27.027292850823546,0.03439963608980179,8.022324025924393,0.19685445999612614,0.06811501830816269
26,27.027292850823546,0.03439963608980179,7.563459750671943,0.16952060908554312,0.07430453598499298
27,27.027292850823546,0.03439963608980179,8.20036832609783,0.17527697207786294,0.056944750249385834
28,27.027292850823546,0.03439963608980179,7.685130792698683,0.20260923158624494,0.07314839959144592
29,27.027292850823546,0.03439963608980179,8.575331935401836,0.16224126821878004,0.07039964944124222
30,27.027292850823546,0.03439963608980179,9.595352596388103,0.12495896756091038,0.07345923781394958
31,27.027292850823546,0.03439963608980179,9.688997648555786,0.11093178075472158,0.06981749087572098
32,27.027292850823546,0.03439963608980179,7.513063026350397,0.7409266628781144,0.07458196580410004
33,27.027292850823546,0.03439963608980179,9.25463145202479,0.13654113420266278,0.06705480068922043
34,27.027292850823546,0.03439963608980179,8.532735168396625,0.1550731409569176,0.06934680044651031
35,27.027292850823546,0.03439963608980179,8.308282958711926,0.15937159909885756,0.06986955553293228
36,27.027292850823546,0.03439963608980179,8.150915165020477,5.97776792624167,0.07152030616998672
37,27.027292850823546,0.03439963608980179,8.13615526654715,0.21457648991930242,0.0639190748333931
