Generation,Max Fitness,Chosen Individual Loss,Avg Fitness,Avg Loss,Best Loss
1,7.099880162838491,0.0892458852114422,2.5565869290415013,0.3650609365252988,0.06280957721173763
2,7.099880162838491,0.0892458852114422,3.016988542673275,0.1331339452565237,0.07072648219764233
3,7.099880162838491,0.0892458852114422,2.805367312908927,0.1540768433775639,0.07485729549080133
4,7.099880162838491,0.0892458852114422,2.877722831376511,0.12130346058720719,0.07795491668262652
5,7.099880162838491,0.0892458852114422,2.822698633624865,0.17054319439683946,0.08059318017746721
6,7.099880162838491,0.0892458852114422,2.7517119715403395,0.15175336565986633,0.0770689504487174
7,7.099880162838491,0.0892458852114422,2.60266074379279,0.18290882740131922,0.08145393244922161
8,7.099880162838491,0.0892458852114422,2.7413460542031287,0.15798989585777284,0.07662591018847056
9,7.099880162838491,0.0892458852114422,2.658314121285289,0.16672919631484928,0.09266081239495959
10,7.099880162838491,0.0892458852114422,2.6891532869437045,0.1676042782049083,0.07932777569762298
11,7.099880162838491,0.0892458852114422,2.6579610606720014,0.1565220365436536,0.08050464822112449
12,7.099880162838491,0.0892458852114422,2.708569701511037,0.14231468495949676,0.0704291770234704
13,7.099880162838491,0.0892458852114422,2.585826186067733,0.14826030536700135,0.05689410951786807
14,7.099880162838491,0.0892458852114422,2.5962390401619535,0.15767633759670513,0.07431740845952715
15,7.099880162838491,0.0892458852114422,2.8385501006835803,0.1389365988386776,0.07592641296131271
16,7.099880162838491,0.0892458852114422,2.882169495272903,0.13721177648208527,0.08270101329045636
17,7.099880162838491,0.0892458852114422,3.021997133522176,0.1305972026354218,0.07165672234259546
18,7.099880162838491,0.0892458852114422,2.552533030799917,0.1749864990153328,0.08125989139080048
19,7.099880162838491,0.0892458852114422,2.5934079829251466,0.20093714251419195,0.07640698133036494
20,7.099880162838491,0.0892458852114422,2.750523983209715,0.1700016068299396,0.08160890871658921
21,7.099880162838491,0.0892458852114422,2.6131720770040805,0.1900496789496582,0.06387598451692611
22,7.099880162838491,0.0892458852114422,2.8524694390786114,0.13339428435580883,0.07698113820515573
23,7.099880162838491,0.0892458852114422,2.761415344091026,0.13583551576895958,0.0802384139969945
24,7.099880162838491,0.0892458852114422,2.9637675817363145,0.14187475650010592,0.07062536082230508
25,7.099880162838491,0.0892458852114422,2.8850483951548087,0.14375300946375275,0.07625914958771318
26,7.099880162838491,0.0892458852114422,2.768213493002885,0.14815463291266634,0.0815570562013558
27,7.099880162838491,0.0892458852114422,2.4203407335415212,0.19199557728595684,0.07467300059007746
28,7.099880162838491,0.0892458852114422,2.2907257966669814,0.24831773100925844,0.08069312911746758
29,7.099880162838491,0.0892458852114422,2.6159054441267178,0.19616669958115232,0.08192667325160333
30,7.099880162838491,0.0892458852114422,2.8408460247079472,0.12885025050389273,0.07542066216202718
31,7.099880162838491,0.0892458852114422,2.641778882749696,0.16678223569179804,0.07780873961746693
