Generation,Max Fitness,Chosen Individual Loss,Avg Fitness,Avg Loss,Best Loss
1,1495.8521277056664,0.0002474410575814545,64.9201336973933,0.7966537272529395,0.0002474410575814545
2,4642.992919492735,2.604878318379633e-06,136.66694054874952,0.6897321617775654,2.604878318379633e-06
3,4642.992919492735,2.604878318379633e-06,141.46925713548856,0.5136249927953551,0.00040532759157940745
4,4642.992919492735,2.604878318379633e-06,396.39504215297524,0.6243493823589029,3.748441031348193e-06
5,4642.992919492735,2.604878318379633e-06,229.16731054367986,13.363874557865808,6.616342579945922e-05
6,4642.992919492735,2.604878318379633e-06,376.7983834393324,0.5186036346467888,8.428075489064213e-06
7,4642.992919492735,2.604878318379633e-06,290.0405081345172,18.088539434296948,0.0
8,4642.992919492735,2.604878318379633e-06,176.0289412812017,0.6327510699218469,0.00011016442294931039
9,4642.992919492735,2.604878318379633e-06,318.83364835131687,0.6812176306186432,5.84110557610984e-06
10,6258.5706027229235,1.3245453089894e-07,511.69299317250227,5.471897355491502,1.3245453089894e-07
11,6258.5706027229235,1.3245453089894e-07,280.22143204514174,0.5921445020777745,0.0
12,6258.5706027229235,1.3245453089894e-07,372.68579542783874,0.6629625515023837,4.4151584610574446e-09
13,6258.5706027229235,1.3245453089894e-07,352.67093960152226,1733.734755176861,0.0
14,6258.5706027229235,1.3245453089894e-07,251.98287342704745,0.4265855013972938,1.8523687685956247e-05
15,6258.5706027229235,1.3245453089894e-07,301.7004261670618,0.6615196169986287,3.7368707126006484e-05
16,6258.5706027229235,1.3245453089894e-07,138.7830098939101,0.5500902188181573,0.00407689344137907
17,6258.5706027229235,1.3245453089894e-07,332.2202864730256,0.44780715214619704,1.9090644855168648e-05
18,6258.5706027229235,1.3245453089894e-07,468.0611467773348,0.5716425771266511,1.4128354450804181e-06
19,6258.5706027229235,1.3245453089894e-07,339.456816448097,0.7521904074092163,0.00015617684402968735
20,6258.5706027229235,1.3245453089894e-07,189.31357263058658,0.7017248021818849,0.000480598711874336
21,6258.5706027229235,1.3245453089894e-07,169.0949125622014,0.598168861902585,0.0010054244194179773
22,6258.5706027229235,1.3245453089894e-07,311.76436781687005,0.682385458780699,7.947277680386833e-08
23,6258.5706027229235,1.3245453089894e-07,381.0843385586785,0.5464732809433274,1.4746523220310337e-06
24,6258.5706027229235,1.3245453089894e-07,131.67955961263172,55.24288493080293,0.004877390805631876
25,6258.5706027229235,1.3245453089894e-07,221.49345497574024,0.4836065948441394,1.0905297358476673e-06
26,6258.5706027229235,1.3245453089894e-07,148.1419263617063,1.921289021909541,0.002731806132942438
27,6258.5706027229235,1.3245453089894e-07,231.62089475160977,0.6878324112862955,1.3245474939083124e-08
28,6258.5706027229235,1.3245453089894e-07,219.14685805944646,0.6124802261904128,3.223053113288188e-07
29,6258.5706027229235,1.3245453089894e-07,294.23181568790903,0.45462303014491395,4.50336619906011e-06
30,6258.5706027229235,1.3245453089894e-07,251.5955608525337,0.8886483284510845,0.0
31,6258.5706027229235,1.3245453089894e-07,200.75272189713309,0.6534994967904247,1.2333900485828053e-05
32,6258.5706027229235,1.3245453089894e-07,197.83977087629654,0.8310395328405822,7.81171111157164e-05
33,6258.5706027229235,1.3245453089894e-07,378.9710155660843,862.5476183311961,0.0
34,6258.5706027229235,1.3245453089894e-07,296.3867235112811,21.305239138805835,8.820619768812321e-06
35,6258.5706027229235,1.3245453089894e-07,341.0622264463293,0.4470703729975774,0.0
36,6258.5706027229235,1.3245453089894e-07,348.9059621493663,0.4640361560210406,1.3282830877869856e-05
37,6258.5706027229235,1.3245453089894e-07,319.2839119507946,0.3823361899467017,0.0
38,6258.5706027229235,1.3245453089894e-07,363.38863438653993,0.9144764503609708,4.4151584610574446e-09
39,6258.5706027229235,1.3245453089894e-07,175.76894601750763,0.7229998588077344,0.000649500172585249
40,6258.5706027229235,1.3245453089894e-07,366.959243964241,0.7293516001538611,4.4592835024559463e-07
